class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
left,0.3520185351371765,0.32699573040008545,-1.3025325536727905,0.9971859455108643,0.3458309471607208,0.32241156697273254,-1.3257176876068115,0.996195912361145,0.3461550176143646,0.3225766718387604,-1.3254598379135132,0.9963714480400085,0.3464635908603668,0.3229946792125702,-1.3254578113555908,0.996768057346344,0.3475586473941803,0.3187520503997803,-1.3093056678771973,0.9928428530693054,0.34916436672210693,0.3168846666812897,-1.3096014261245728,0.993138313293457,0.3507705330848694,0.31565502285957336,-1.3098199367523193,0.992865800857544,0.3654597997665405,0.31698405742645264,-1.2716468572616577,0.9907557368278503,0.37037745118141174,0.31298738718032837,-1.2095614671707153,0.9852539896965027,0.3660511076450348,0.3295622169971466,-1.2656391859054565,0.9897865056991577,0.3671115040779114,0.3254183530807495,-1.248332142829895,0.9820463061332703,0.4322894215583801,0.35605940222740173,-1.0576441287994385,0.9973765015602112,0.4379982352256775,0.29658153653144836,-1.011563777923584,0.9983389377593994,0.4069329798221588,0.43803951144218445,-1.171217679977417,0.8721714019775391,0.320328027009964,0.21154972910881042,-1.1789880990982056,0.969704806804657,0.4127492606639862,0.5226597189903259,-1.3198473453521729,0.8294184803962708,0.2264014631509781,0.14170609414577484,-0.9942053556442261,0.9618613123893738,0.5131227970123291,0.5525263547897339,-1.383826494216919,0.7907251715660095,0.19968371093273163,0.1240009292960167,-1.0067102909088135,0.9412405490875244,0.5092375874519348,0.5571621060371399,-1.4099761247634888,0.8040200471878052,0.19667844474315643,0.1229463741183281,-1.0356751680374146,0.9426036477088928,0.5001488924026489,0.5482680797576904,-1.33524489402771,0.7952222228050232,0.20471137762069702,0.1290513426065445,-1.0059841871261597,0.9332819581031799,0.4703896641731262,0.3862054944038391,-0.01726659946143627,0.9999248385429382,0.45530834794044495,0.37809139490127563,0.016123315319418907,0.9999295473098755,0.5995814204216003,0.5240861773490906,0.03850321099162102,0.8534177541732788,0.31218141317367554,0.5205718874931335,0.0579269640147686,0.8390630483627319,0.7494773268699646,0.6474177241325378,0.29744136333465576,0.9333773851394653,0.21379990875720978,0.6449757814407349,0.3494163155555725,0.9160391688346863,0.7574111223220825,0.6667603254318237,0.3136974275112152,0.8209978938102722,0.20546706020832062,0.660114049911499,0.37009674310684204,0.774789571762085,0.8084684610366821,0.6788153052330017,0.10755085945129395,0.9126008749008179,0.14984187483787537,0.6745926737785339,0.1800766885280609,0.8892822265625
left,0.3982335031032562,0.3083425462245941,-1.0699667930603027,0.9974385499954224,0.39129817485809326,0.3023885488510132,-1.095847725868225,0.9965388774871826,0.3893629014492035,0.3023684024810791,-1.0956710577011108,0.9966878294944763,0.3867964446544647,0.3027399778366089,-1.0954697132110596,0.997044026851654,0.3976180851459503,0.3004283607006073,-1.0926214456558228,0.9935278296470642,0.3988882303237915,0.29938024282455444,-1.0929065942764282,0.9937922358512878,0.39976736903190613,0.298796683549881,-1.0931357145309448,0.9935457706451416,0.39658743143081665,0.2999582886695862,-1.022777795791626,0.991598904132843,0.41121652722358704,0.2989422380924225,-1.012351632118225,0.9866957664489746,0.40399977564811707,0.3127553462982178,-1.0273172855377197,0.9907576441764832,0.4075111448764801,0.31125426292419434,-1.0239827632904053,0.983786940574646,0.4268614649772644,0.30240076780319214,-0.812055766582489,0.9976140260696411,0.4742390513420105,0.3059947192668915,-0.8111974000930786,0.9984968900680542,0.31000640988349915,0.25544464588165283,-0.8759981393814087,0.8834302425384521,0.48298171162605286,0.34425088763237,-0.7028352618217468,0.9701634645462036,0.18757110834121704,0.1965256929397583,-1.0526641607284546,0.8462050557136536,0.3791601359844208,0.4003189504146576,-0.6906245946884155,0.9607882499694824,0.16045479476451874,0.18961963057518005,-1.131145715713501,0.8110185861587524,0.3466239273548126,0.4117191731929779,-0.7148810029029846,0.9389429092407227,0.16178514063358307,0.18613481521606445,-1.1515127420425415,0.8229773044586182,0.3387342691421509,0.41722920536994934,-0.765972375869751,0.940304696559906,0.1730828583240509,0.18899457156658173,-1.0693016052246094,0.8147168755531311,0.34964606165885925,0.4132145643234253,-0.7089807987213135,0.9319273233413696,0.4631004333496094,0.39560580253601074,0.023159561678767204,0.9999275207519531,0.490634948015213,0.3920988142490387,-0.02386762760579586,0.999933123588562,0.5994762778282166,0.529394268989563,0.013435523957014084,0.8630344271659851,0.3245391845703125,0.520545244216919,-0.062204841524362564,0.8533234000205994,0.7334954142570496,0.6475189328193665,0.23683558404445648,0.9380348920822144,0.2140590101480484,0.6447111964225769,0.0763595923781395,0.9225133061408997,0.738987922668457,0.6658931374549866,0.2490808516740799,0.8348796367645264,0.20607057213783264,0.660236656665802,0.08677820861339569,0.7918111085891724,0.7729467749595642,0.6802660822868347,0.08113527297973633,0.9174322485923767,0.17915937304496765,0.692676305770874,-0.07124200463294983,0.8954262137413025
left,0.3955020010471344,0.3066612482070923,-1.037987470626831,0.9976816177368164,0.3989247679710388,0.30086973309516907,-1.0703449249267578,0.9968682527542114,0.40080711245536804,0.301375150680542,-1.0700838565826416,0.9969982504844666,0.4036668837070465,0.30214723944664,-1.0700531005859375,0.9973225593566895,0.39640921354293823,0.297554075717926,-1.0369863510131836,0.9941381216049194,0.39643794298171997,0.29578083753585815,-1.0373363494873047,0.9943711161613464,0.39175647497177124,0.294480562210083,-1.0375338792800903,0.9941565990447998,0.42608124017715454,0.3009168207645416,-1.0465075969696045,0.9923981428146362,0.41218072175979614,0.2917594313621521,-0.9095010161399841,0.987960696220398,0.4067845046520233,0.3116256892681122,-1.0133525133132935,0.991652250289917,0.4036467671394348,0.30901339650154114,-0.97303706407547,0.9853620529174805,0.5003178119659424,0.32402852177619934,-0.8784071207046509,0.9978333711624146,0.4051443934440613,0.29851722717285156,-0.6796042323112488,0.9986396431922913,0.5747242569923401,0.41404110193252563,-0.9546619057655334,0.8931640386581421,0.3001228868961334,0.2719888985157013,-0.44717293977737427,0.9709485769271851,0.6413326859474182,0.5025562644004822,-1.077306866645813,0.8588384389877319,0.15057101845741272,0.24377143383026123,-0.2912103831768036,0.9633261561393738,0.6632236242294312,0.5225790739059448,-1.123272180557251,0.8241040110588074,0.11428781598806381,0.24063898622989655,-0.2811800539493561,0.9417463541030884,0.6700187921524048,0.5345408320426941,-1.1657601594924927,0.8354633450508118,0.11506009101867676,0.24173115193843842,-0.33374324440956116,0.9433789849281311,0.6579111814498901,0.5269743800163269,-1.0952377319335938,0.827124297618866,0.1278679370880127,0.2437034249305725,-0.3121200501918793,0.9358822703361511,0.495472252368927,0.3996325135231018,-0.029410891234874725,0.9999259114265442,0.4735420048236847,0.39452317357063293,0.029000377282500267,0.9999363422393799,0.6187108755111694,0.5357816219329834,0.027538826689124107,0.8702980279922485,0.32549986243247986,0.5207456946372986,-0.08900121599435806,0.8610967993736267,0.7348512411117554,0.6476914286613464,0.2537679076194763,0.9407221674919128,0.2141438126564026,0.6447926163673401,0.07233166694641113,0.9223461747169495,0.7397708892822266,0.6659308075904846,0.26739826798439026,0.8368470668792725,0.2067181020975113,0.6608214378356934,0.08190751820802689,0.7866815328598022,0.7753245234489441,0.6800132393836975,0.09752427041530609,0.9202916026115417,0.16059264540672302,0.6840988397598267,-0.08596580475568771,0.8968221545219421
left,0.42774564027786255,0.3097299635410309,-1.0818837881088257,0.9979122281074524,0.43792811036109924,0.3045322597026825,-1.1018823385238647,0.9971802234649658,0.44369062781333923,0.30494552850723267,-1.1016850471496582,0.9972968697547913,0.4490759074687958,0.30549806356430054,-1.1012675762176514,0.9975893497467041,0.42387643456459045,0.3009423017501831,-1.0855940580368042,0.994720995426178,0.42081186175346375,0.29894930124282837,-1.0859220027923584,0.994929313659668,0.4141656756401062,0.2973233461380005,-1.0862585306167603,0.9947372674942017,0.46921026706695557,0.30152174830436707,-1.0692893266677856,0.9931567907333374,0.4227970242500305,0.29160475730895996,-0.982040286064148,0.9891591668128967,0.44486692547798157,0.31430646777153015,-1.0567200183868408,0.9924860000610352,0.42865127325057983,0.3106599748134613,-1.028235912322998,0.9868236184120178,0.5555363297462463,0.3300682604312897,-0.9044439196586609,0.9980494976043701,0.40152671933174133,0.27681395411491394,-0.7457655072212219,0.9987742304801941,0.6652845740318298,0.42217522859573364,-0.9593456387519836,0.9036245942115784,0.2570013105869293,0.2646125257015228,-0.40369847416877747,0.9727699756622314,0.7524385452270508,0.5188561677932739,-1.0983598232269287,0.8725458383560181,0.11318811029195786,0.2622990012168884,-0.16966162621974945,0.9659910798072815,0.7877248525619507,0.5462055802345276,-1.1471881866455078,0.8405357599258423,0.07434827834367752,0.2665254473686218,-0.1483529657125473,0.945015013217926,0.7714524865150452,0.5509930849075317,-1.1995364427566528,0.8509567975997925,0.07641353458166122,0.2694298028945923,-0.2119797319173813,0.9469954371452332,0.7583035826683044,0.545637309551239,-1.1211286783218384,0.8430992364883423,0.08964364230632782,0.27036985754966736,-0.19103431701660156,0.940279483795166,0.5334872007369995,0.40367093682289124,-0.0298245120793581,0.9999282360076904,0.4729045331478119,0.39791619777679443,0.029094139114022255,0.9999368190765381,0.6161608099937439,0.5367006659507751,0.03823269158601761,0.8776708841323853,0.32504454255104065,0.5254766941070557,-0.026921190321445465,0.8686262965202332,0.7456098794937134,0.651351273059845,0.2515254616737366,0.9423934817314148,0.21418340504169464,0.6448800563812256,0.19065271317958832,0.9215518236160278,0.7548035383224487,0.666178286075592,0.2643704116344452,0.8219684362411499,0.20708923041820526,0.6601232886314392,0.20459604263305664,0.7747635841369629,0.7776632905006409,0.6865316033363342,0.07763584703207016,0.9212157726287842,0.1518600434064865,0.6777783632278442,0.0482463613152504,0.8971487879753113
left,0.47269612550735474,0.30997470021247864,-1.3087782859802246,0.9981186985969543,0.48086997866630554,0.30202916264533997,-1.327474594116211,0.9974585771560669,0.4864311218261719,0.30144214630126953,-1.3271617889404297,0.9975636005401611,0.49190834164619446,0.30095410346984863,-1.327260136604309,0.9978274703025818,0.46732568740844727,0.3006516695022583,-1.3120371103286743,0.9952407479286194,0.4625793397426605,0.29921820759773254,-1.312426209449768,0.99542635679245,0.4578607976436615,0.2978765666484833,-1.3124202489852905,0.9952518939971924,0.5055761337280273,0.2948269248008728,-1.1951229572296143,0.9938371777534485,0.45566657185554504,0.2905767858028412,-1.134792447090149,0.9902289509773254,0.48423153162002563,0.31360363960266113,-1.241119623184204,0.993233323097229,0.46621376276016235,0.3114248812198639,-1.2235716581344604,0.9881318211555481,0.5791494846343994,0.3220897614955902,-0.9474965333938599,0.998244047164917,0.40063759684562683,0.2772076427936554,-0.7760871052742004,0.9988937377929688,0.7168701887130737,0.41618767380714417,-0.9724212288856506,0.9131855368614197,0.23384885489940643,0.29019132256507874,-0.51508629322052,0.9749056696891785,0.8099896311759949,0.5050658583641052,-1.1522969007492065,0.8851869702339172,0.10125020891427994,0.30543068051338196,-0.3113434612751007,0.9686064124107361,0.8506887555122375,0.5280552506446838,-1.2031824588775635,0.8560535311698914,0.06198398023843765,0.31446266174316406,-0.2978159487247467,0.9476640820503235,0.8383548259735107,0.5324229598045349,-1.2877957820892334,0.8655527830123901,0.06653701514005661,0.3190557062625885,-0.3677833676338196,0.9501325488090515,0.8237839341163635,0.5264013409614563,-1.1908890008926392,0.858418881893158,0.08102286607027054,0.3184932470321655,-0.33802586793899536,0.944453775882721,0.5367568135261536,0.40692728757858276,-0.02527582459151745,0.9999321103096008,0.45080846548080444,0.4063376784324646,0.025013554841279984,0.9999392032623291,0.6196801066398621,0.5360506176948547,0.06512510031461716,0.8874284029006958,0.32521191239356995,0.5260236859321594,-0.02339351177215576,0.8804484605789185,0.7458005547523499,0.6517258882522583,0.3136610686779022,0.9471544623374939,0.2145194560289383,0.6421813368797302,0.2780165374279022,0.9273865222930908,0.7546052932739258,0.6671745181083679,0.3237973749637604,0.8229937553405762,0.20996229350566864,0.6577818393707275,0.29894715547561646,0.7714341282844543,0.7790791392326355,0.6861050724983215,0.06724485754966736,0.9272595643997192,0.15287567675113678,0.6753817200660706,0.072758749127388,0.9045047163963318
left,0.5102434754371643,0.3111812472343445,-1.4346885681152344,0.9983057379722595,0.5200855135917664,0.3030908703804016,-1.4420727491378784,0.9977095127105713,0.526106595993042,0.30199649930000305,-1.4418452978134155,0.9978040456771851,0.532245397567749,0.30084460973739624,-1.4420387744903564,0.9980418086051941,0.5029581785202026,0.30195921659469604,-1.4381767511367798,0.9957119822502136,0.4961875379085541,0.3001975417137146,-1.4385775327682495,0.9958787560462952,0.48946601152420044,0.2984544038772583,-1.4385905265808105,0.9957213997840881,0.542545735836029,0.2923627197742462,-1.2395522594451904,0.994449257850647,0.4800404906272888,0.2912560701370239,-1.223661184310913,0.9911969900131226,0.5168401598930359,0.31448978185653687,-1.3389579057693481,0.9939069747924805,0.49816206097602844,0.31215977668762207,-1.3352609872817993,0.9893141388893127,0.6093294024467468,0.31656038761138916,-0.9438340663909912,0.9984188079833984,0.39885157346725464,0.2775600254535675,-0.8693404793739319,0.9990031719207764,0.7470893263816833,0.39760565757751465,-0.9194915294647217,0.9217718839645386,0.2460351586341858,0.31446096301078796,-0.776380181312561,0.9770709872245789,0.8769667744636536,0.4745239317417145,-1.0823085308074951,0.8963156938552856,0.11494719982147217,0.35318997502326965,-0.9581992626190186,0.9711376428604126,0.9232898950576782,0.49498558044433594,-1.1343820095062256,0.8690897226333618,0.07669565826654434,0.3660437762737274,-1.0153003931045532,0.9508731961250305,0.9173974990844727,0.4989965260028839,-1.2323031425476074,0.878028392791748,0.08086556941270828,0.3687959611415863,-1.1120400428771973,0.9536314606666565,0.8997886180877686,0.49345600605010986,-1.1275856494903564,0.8715749979019165,0.09536976367235184,0.3667910397052765,-1.0059555768966675,0.9485214352607727,0.5398401021957397,0.4125577211380005,-0.017017913982272148,0.9999326467514038,0.4358188509941101,0.4127763509750366,0.016969220712780952,0.9999417066574097,0.6226345896720886,0.535698652267456,0.056562189012765884,0.8976743817329407,0.32781073451042175,0.5263081789016724,-0.17623355984687805,0.8920071125030518,0.7471619248390198,0.651887059211731,0.3402728736400604,0.9521214962005615,0.2142866998910904,0.6419721245765686,0.1147548034787178,0.9340987205505371,0.7547715902328491,0.6673414707183838,0.34979039430618286,0.8306499123573303,0.21009550988674164,0.6560668349266052,0.12949174642562866,0.7821881175041199,0.7805044651031494,0.6826460957527161,0.05821263790130615,0.9336535334587097,0.15316279232501984,0.6739840507507324,-0.15808245539665222,0.9130523800849915
left,0.5734787583351135,0.31204017996788025,-1.242988109588623,0.9984729886054993,0.5778327584266663,0.30423131585121155,-1.2667557001113892,0.997931957244873,0.5813787579536438,0.30340859293937683,-1.2668395042419434,0.9980155229568481,0.5848047733306885,0.3020758330821991,-1.2673132419586182,0.998230516910553,0.5633386969566345,0.3042447566986084,-1.4067801237106323,0.9961349964141846,0.5568116307258606,0.3036826550960541,-1.40690016746521,0.9962833523750305,0.5494967699050903,0.30307602882385254,-1.4062409400939941,0.9961417317390442,0.5762462019920349,0.2903008759021759,-1.1061774492263794,0.9949952960014343,0.5236309170722961,0.29472896456718445,-1.1732120513916016,0.992064356803894,0.5682470202445984,0.31494081020355225,-1.1485480070114136,0.9945122003555298,0.5513482689857483,0.3144935667514801,-1.2103581428527832,0.9903774261474609,0.6289355158805847,0.30213090777397156,-0.8468663096427917,0.9985762238502502,0.40660160779953003,0.2850182354450226,-0.8826543688774109,0.9991007447242737,0.7602995038032532,0.3694259822368622,-0.7553507685661316,0.9293057918548584,0.259603351354599,0.34370845556259155,-0.8331384062767029,0.9789624214172363,0.9126790761947632,0.42088401317596436,-0.9104087352752686,0.9056575894355774,0.13468918204307556,0.39641857147216797,-0.9997833967208862,0.9728966355323792,0.9570743441581726,0.43519893288612366,-0.9573776125907898,0.8784372806549072,0.09499740600585938,0.4158861041069031,-1.049675703048706,0.9524515867233276,0.9599229693412781,0.4366157650947571,-1.0409631729125977,0.8876128196716309,0.10112588852643967,0.4175136387348175,-1.1514095067977905,0.9557255506515503,0.9415411353111267,0.43361207842826843,-0.9522734880447388,0.8819386959075928,0.11625353246927261,0.41297784447669983,-1.0472652912139893,0.9510789513587952,0.5430281758308411,0.42062050104141235,5.4309792176354676e-05,0.9999321699142456,0.43070298433303833,0.42235565185546875,0.00019955933385062963,0.9999405145645142,0.6255027651786804,0.5363114476203918,0.1143995150923729,0.906823992729187,0.32758620381355286,0.5309929847717285,0.13626627624034882,0.9017239212989807,0.7451518774032593,0.6512210369110107,0.44331470131874084,0.9564894437789917,0.21373777091503143,0.6416556239128113,0.5230680108070374,0.9399105906486511,0.7513284087181091,0.6669105291366577,0.4602474272251129,0.8417761921882629,0.21014662086963654,0.6560176014900208,0.5471310019493103,0.790530264377594,0.7811558842658997,0.6797507405281067,0.19473454356193542,0.9392890930175781,0.15349110960960388,0.6721056699752808,0.301505446434021,0.9200711250305176
left,0.6083737015724182,0.31487923860549927,-1.4124722480773926,0.9986253380775452,0.6115833520889282,0.3051527738571167,-1.4329835176467896,0.9981370568275452,0.6147005558013916,0.303775817155838,-1.4329314231872559,0.9982115626335144,0.6177420020103455,0.30319976806640625,-1.4332244396209717,0.9984052181243896,0.5958570837974548,0.3080402910709381,-1.460473895072937,0.9965205192565918,0.5875564217567444,0.3082409203052521,-1.460723876953125,0.9966536164283752,0.5782067775726318,0.3082437515258789,-1.4607096910476685,0.996526300907135,0.6029195785522461,0.2920148968696594,-1.2523773908615112,0.9954922795295715,0.5437729954719543,0.2999616265296936,-1.3489128351211548,0.9928566217422485,0.6027317047119141,0.3168584406375885,-1.3176636695861816,0.9950594305992126,0.5821728110313416,0.31841394305229187,-1.348434567451477,0.9913386106491089,0.6437927484512329,0.29131415486335754,-0.9061535000801086,0.9987174272537231,0.4218650758266449,0.298537015914917,-1.0410611629486084,0.9991891980171204,0.7842780947685242,0.34066593647003174,-0.8550609946250916,0.9359220266342163,0.2717704474925995,0.3698160946369171,-1.047387957572937,0.980620801448822,0.9537844061851501,0.37990596890449524,-1.0088622570037842,0.9127247333526611,0.15790967643260956,0.44015446305274963,-1.2038137912750244,0.9722881317138672,1.0095806121826172,0.38966429233551025,-1.0578409433364868,0.882268488407135,0.12117402255535126,0.46032798290252686,-1.2492592334747314,0.9472976326942444,1.0171293020248413,0.39153945446014404,-1.1359583139419556,0.8929957747459412,0.1267024576663971,0.4624096155166626,-1.3480035066604614,0.9517615437507629,0.9941253662109375,0.3903985619544983,-1.0477969646453857,0.8883320093154907,0.14048908650875092,0.4567243754863739,-1.2471842765808105,0.9476541876792908,0.5444690585136414,0.4203029274940491,0.02551390789449215,0.99992835521698,0.4307060241699219,0.41674456000328064,-0.025414949283003807,0.999938428401947,0.6264441609382629,0.5351537466049194,0.10398586839437485,0.9138845205307007,0.3296622037887573,0.5306158661842346,0.0757269412279129,0.9102795124053955,0.7480892539024353,0.6516571640968323,0.42123934626579285,0.9602640271186829,0.21697163581848145,0.6395062208175659,0.4337075352668762,0.9453073143959045,0.7495847344398499,0.6687213778495789,0.4355268180370331,0.8534890413284302,0.21197371184825897,0.6548235416412354,0.45469826459884644,0.8001428246498108,0.7992154359817505,0.6774553656578064,0.14703789353370667,0.9439706206321716,0.15352341532707214,0.6710537672042847,0.1707105040550232,0.9264506697654724
right,0.7182862162590027,0.33422452211380005,-1.1743011474609375,0.9993168711662292,0.7318989634513855,0.3254649341106415,-1.2031807899475098,0.9990093111991882,0.7349121570587158,0.32184308767318726,-1.2031700611114502,0.9989929795265198,0.738315224647522,0.3176502585411072,-1.203305959701538,0.9991102814674377,0.7206785678863525,0.33149227499961853,-1.2349025011062622,0.9983053207397461,0.7161779999732971,0.33236104249954224,-1.235140085220337,0.9983524680137634,0.7118518352508545,0.3332676589488983,-1.2353404760360718,0.9982972741127014,0.7189089059829712,0.3026617765426636,-1.1126017570495605,0.9976446628570557,0.6888660788536072,0.3291867673397064,-1.313149094581604,0.9965447783470154,0.7070638537406921,0.32770517468452454,-1.1132293939590454,0.9975553750991821,0.6967077851295471,0.3335507810115814,-1.1569552421569824,0.9958163499832153,0.663101315498352,0.2664608061313629,-0.9093541502952576,0.9992448091506958,0.5704672932624817,0.3545917570590973,-1.122620701789856,0.9994620084762573,0.770790159702301,0.1923491656780243,-0.8685802221298218,0.9092339873313904,0.5629227757453918,0.4703729748725891,-1.189421534538269,0.854187548160553,0.9099510908126831,0.1168048307299614,-0.9406759738922119,0.8624277710914612,0.5615429282188416,0.5727652311325073,-1.2918263673782349,0.7081124186515808,0.9266393184661865,0.10403727740049362,-1.027580976486206,0.7841504812240601,0.5654715895652771,0.6036626100540161,-1.3781318664550781,0.6598055362701416,0.9373247027397156,0.10445722937583923,-1.060405969619751,0.8006839156150818,0.5724765658378601,0.6049387454986572,-1.4226075410842896,0.664125919342041,0.9388091564178467,0.10824815183877945,-0.9631865620613098,0.804334282875061,0.5740740895271301,0.5965253114700317,-1.3119585514068604,0.6582798957824707,0.5802575945854187,0.38961711525917053,0.07100864499807358,0.999899685382843,0.48730766773223877,0.4112342596054077,-0.0709507092833519,0.9999306201934814,0.6327762603759766,0.522088885307312,-0.01173568144440651,0.9152176380157471,0.36076483130455017,0.5214157700538635,-0.041130244731903076,0.9064961075782776,0.7224892377853394,0.6465886235237122,0.32292574644088745,0.9604317545890808,0.23525351285934448,0.6435985565185547,0.19307255744934082,0.9563742876052856,0.7188303470611572,0.6646508574485779,0.34612423181533813,0.8711546659469604,0.22388547658920288,0.6588336229324341,0.1999308466911316,0.7940877079963684,0.752828061580658,0.6766068935394287,0.07446873933076859,0.9440447688102722,0.17594338953495026,0.6742275357246399,-0.10283871740102768,0.9295969009399414
right,0.7601191997528076,0.3210805356502533,-0.5311868190765381,0.9996419548988342,0.7690299153327942,0.315070778131485,-0.578144907951355,0.9995281100273132,0.7678042054176331,0.3106552064418793,-0.5782697200775146,0.9995307922363281,0.7666853070259094,0.3063051998615265,-0.5785039067268372,0.999565601348877,0.7688121199607849,0.32831019163131714,-0.5911780595779419,0.9992939233779907,0.7673105001449585,0.3308791518211365,-0.5911579728126526,0.9993165135383606,0.7654836773872375,0.3327728807926178,-0.5912176370620728,0.9992853403091431,0.7369546294212341,0.2987150251865387,-0.6745029091835022,0.999010443687439,0.7384273409843445,0.3351556956768036,-0.7364820837974548,0.9986284375190735,0.7420110702514648,0.31443312764167786,-0.5486742854118347,0.9989674687385559,0.7373601794242859,0.32997992634773254,-0.5692256689071655,0.9983300566673279,0.6516385674476624,0.2497100532054901,-0.6663742661476135,0.9996735453605652,0.6106898188591003,0.3976770341396332,-0.6137088537216187,0.9996401071548462,0.6765567064285278,0.16369695961475372,-0.7134687304496765,0.9623196125030518,0.5988701581954956,0.47029566764831543,-0.6270077228546143,0.9100038409233093,0.7306351065635681,0.0729055255651474,-0.8641146421432495,0.9447324872016907,0.6278685331344604,0.5648620128631592,-0.6062614321708679,0.7202540040016174,0.7443618774414062,0.04873190075159073,-0.9524023532867432,0.9119337201118469,0.6341327428817749,0.6074719429016113,-0.6478620171546936,0.6703665852546692,0.754105269908905,0.04804110527038574,-0.9659717679023743,0.9182173609733582,0.6448361277580261,0.6068785190582275,-0.6787756681442261,0.6712666749954224,0.7493340969085693,0.05704422667622566,-0.8741585612297058,0.9184695482254028,0.6148489713668823,0.6002662777900696,-0.6151989698410034,0.6758328676223755,0.48816367983818054,0.38157886266708374,0.031249146908521652,0.9999479055404663,0.5442942380905151,0.4133329689502716,-0.0326068177819252,0.9999539256095886,0.36468183994293213,0.5229096412658691,-0.13950799405574799,0.9288809299468994,0.6507921814918518,0.5426192879676819,-0.10014719516038895,0.8730709552764893,0.21284060180187225,0.6495381593704224,-0.01398912537842989,0.9654078483581543,0.7279927134513855,0.647907555103302,-0.05212966352701187,0.9227281212806702,0.19835694134235382,0.665160596370697,-0.004784996155649424,0.9310734272003174,0.7279850244522095,0.6649649143218994,-0.051500752568244934,0.8688944578170776,0.1562787890434265,0.6737251877784729,-0.275394469499588,0.93187415599823,0.7800701856613159,0.6686531901359558,-0.21068502962589264,0.8837123513221741
right,0.7557231187820435,0.320365309715271,-0.5956252813339233,0.9996550679206848,0.7638713717460632,0.3132329285144806,-0.6468652486801147,0.9995542764663696,0.7636728286743164,0.308752179145813,-0.6469153761863708,0.999559760093689,0.763154923915863,0.3043748438358307,-0.6471334099769592,0.9995881915092468,0.7611647248268127,0.3258415460586548,-0.6650142669677734,0.9993536472320557,0.7590644955635071,0.3285469114780426,-0.6650522351264954,0.9993752241134644,0.7567886114120483,0.33068087697029114,-0.6651356816291809,0.9993453025817871,0.7347232699394226,0.29583749175071716,-0.7404823303222656,0.9990930557250977,0.730708122253418,0.3336101174354553,-0.8217642903327942,0.9987591505050659,0.7416056990623474,0.3140103816986084,-0.6108803153038025,0.9990525841712952,0.7333799004554749,0.32828330993652344,-0.6377260088920593,0.9984884262084961,0.6490378975868225,0.24767665565013885,-0.6960647702217102,0.9996979236602783,0.6073954701423645,0.3949885964393616,-0.6949105858802795,0.999651312828064,0.6843253970146179,0.16147492825984955,-0.6980363130569458,0.96546471118927,0.564048171043396,0.47126081585884094,-0.7207485437393188,0.9126181602478027,0.7545377612113953,0.0776839628815651,-0.8087442517280579,0.949734091758728,0.5917533040046692,0.5674378871917725,-0.703927755355835,0.7101762890815735,0.7671006321907043,0.05574582517147064,-0.8840653896331787,0.9194105863571167,0.6084731221199036,0.6030016541481018,-0.7521825432777405,0.6602157354354858,0.776458740234375,0.05709400773048401,-0.9116073846817017,0.9249854683876038,0.6235037446022034,0.6065704226493835,-0.7805232405662537,0.6607582569122314,0.772530734539032,0.0656982958316803,-0.8236656188964844,0.9249433279037476,0.60946124792099,0.5975775122642517,-0.7115775346755981,0.6663839817047119,0.48732703924179077,0.3744814097881317,0.06270180642604828,0.9999518990516663,0.5419067144393921,0.40933552384376526,-0.06388750672340393,0.9999569654464722,0.3659988343715668,0.519589364528656,-0.05924709141254425,0.9329210519790649,0.6468280553817749,0.5358763337135315,-0.09491674602031708,0.8749947547912598,0.20916897058486938,0.6467061042785645,0.07396970689296722,0.9664555191993713,0.7319290637969971,0.6497769355773926,0.008203024975955486,0.9209398031234741,0.1907646209001541,0.662756621837616,0.08688562363386154,0.9362661242485046,0.7301307916641235,0.6660751700401306,0.01400602888315916,0.8748791813850403,0.16256071627140045,0.6708086729049683,-0.16341903805732727,0.9291149377822876,0.7671387195587158,0.6683886647224426,-0.15728406608104706,0.8773257732391357
